Angle,V_bus,V_shunt,current,time,Angle.1,V_bus.1,V_shunt.1,current.1,time.1,Angle.2,V_bus.2,V_shunt.2,current.2,time.2,Angle.3,V_bus.3,V_shunt.3,current.3,time.3,Angle.4,V_bus.4,V_shunt.4,current.4,time.4,Angle.5,V_bus.5,V_shunt.5,current.5,time.5,Angle.6,V_bus.6,V_shunt.6,current.6,time.6,Angle.7,V_bus.7,V_shunt.7,current.7,time.7,Angle.8,V_bus.8,V_shunt.8,current.8,time.8,Angle.9,V_bus.9,V_shunt.9,current.9,time.9,Angle.10,V_bus.10,V_shunt.10,current.10,time.10,Angle.11,V_bus.11,V_shunt.11,current.11,time.11,Angle.12,V_bus.12,V_shunt.12,current.12,time.12,Angle.13,V_bus.13,V_shunt.13,current.13,time.13,Angle.14,V_bus.14,V_shunt.14,current.14,time.14,Angle.15,V_bus.15,V_shunt.15,current.15,time.15,Angle.16,V_bus.16,V_shunt.16,current.16,time.16,Angle.17,V_bus.17,V_shunt.17,current.17,time.17,Angle.18,V_bus.18,V_shunt.18,current.18,time.18,Angle.19,V_bus.19,V_shunt.19,current.19,time.19,Angle.20,V_bus.20,V_shunt.20,current.20,time.20,Angle.21,V_bus.21,V_shunt.21,current.21,time.21,Angle.22,V_bus.22,V_shunt.22,current.22,time.22,Angle.23,V_bus.23,V_shunt.23,current.23,time.23,Angle.24,V_bus.24,V_shunt.24,current.24,time.24,Angle.25,V_bus.25,V_shunt.25,current.25,time.25,Angle.26,V_bus.26,V_shunt.26,current.26,time.26,Angle.27,V_bus.27,V_shunt.27,current.27,time.27,Angle.28,V_bus.28,V_shunt.28,current.28,time.28,Angle.29,V_bus.29,V_shunt.29,current.29,time.29,Angle,V_bus,V_shunt,current,time
355.43,0.88,-0.03,0.0,10.7812340259552,355.43,0.84,5.7,57.4,10.344008207321169,355.34,0.92,12.16,121.6,11.013643026351929,159.43,0.88,9.28,107.2,10.691452980041504,154.86,0.87,9.96,110.5,10.750938653945925,181.85,0.96,10.29,144.1,10.760004997253418,157.85,0.88,11.39,98.7,10.861262083053589,356.31,0.86,12.48,99.0,10.935814380645752,46.76,0.9,11.91,118.7,10.99031138420105,232.47,0.89,11.2,110.2,10.674704313278198,17.23,0.91,10.65,101.9,10.807628631591797,215.51,0.88,8.84,136.1,10.929020881652832,92.64,0.86,15.98,90.1,10.861092329025269,99.05,0.88,16.52,84.7,10.669309139251707,156.45,0.9,14.24,96.6,10.524088144302368,323.0,0.85,14.59,159.0,10.951087951660156,30.67,0.88,10.15,146.3,10.771520853042604,27.86,0.85,12.7,127.0,11.025849103927612,272.46,0.88,15.55,170.8,10.976044416427612,354.73,0.92,14.42,167.6,10.902286529541016,297.69,0.84,11.27,162.1,10.881954431533812,356.57,0.85,16.58,130.7,10.88042449951172,16.17,0.92,14.78,119.0,10.954981327056885,158.55,0.85,14.16,182.9,11.029910564422607,256.38,0.88,16.57,165.8,10.87847900390625,155.65,0.86,15.04,163.7,10.969995260238647,252.16,0.9,15.77,132.3,10.96785807609558,298.3,0.92,13.89,168.0,11.094403266906738,201.01,0.92,18.25,142.1,10.893537998199465,212.52,0.88,15.35,139.5,10.667763948440552,86.04,0.87,13.54,143.8,10.760884284973145
355.43,0.92,-0.01,-0.3,10.810324668884276,355.43,0.88,5.68,57.4,10.371416330337524,355.43,0.9,12.11,121.3,11.056030988693236,154.07,0.92,8.58,81.4,10.708478689193726,145.28,0.87,9.74,101.3,10.77541995048523,167.34,0.9,9.78,99.5,10.786173582077026,139.04,0.84,10.42,95.6,10.882507562637327,332.58,0.88,10.63,102.0,10.95613431930542,17.31,0.86,13.09,102.5,11.018225193023682,196.61,0.85,13.05,109.4,10.688353776931764,337.06,0.9,9.06,101.4,10.825360536575316,171.12,0.92,14.52,147.5,10.95238709449768,45.62,0.86,16.39,83.7,10.888428449630736,47.2,0.92,10.19,152.4,10.695442914962769,98.53,0.88,17.4,87.8,10.557216167449951,256.2,0.86,9.39,130.4,10.979055881500244,321.5,0.86,13.5,171.5,10.797861099243164,312.63,0.89,15.88,175.0,11.050668001174929,189.32,0.79,10.24,105.9,10.997024774551392,265.34,0.88,16.38,129.3,10.930999755859377,203.38,0.87,14.3,148.3,10.91402816772461,256.11,0.88,14.8,173.7,10.902117729187012,275.27,0.9,11.22,182.0,10.99077033996582,51.15,0.87,12.9,153.9,11.05273938179016,140.98,0.88,16.84,155.5,10.90885066986084,37.97,0.92,13.93,171.3,10.998618125915527,129.64,0.88,13.94,168.2,10.99239993095398,168.31,0.89,17.18,147.7,11.111644983291626,69.35,0.88,14.01,147.0,10.91400384902954,72.33,0.86,15.3,156.4,10.693298816680908,303.31,0.84,13.07,142.7,10.784642696380615
355.43,0.91,-0.01,-0.3,10.839998245239258,355.43,0.96,5.67,57.3,10.404987573623655,355.43,0.87,12.1,121.2,11.08009123802185,149.68,0.85,10.29,100.0,10.740896940231323,135.62,0.91,10.32,103.0,10.806262493133543,153.37,0.86,13.92,116.3,10.819746494293211,120.06,0.86,9.8,114.1,10.913856029510498,307.79,0.84,9.92,113.8,10.988523244857788,347.96,0.86,14.35,117.9,11.044158697128296,161.28,0.93,11.86,148.0,10.721682786941528,296.63,0.86,11.46,104.5,10.858603477478027,125.77,0.91,9.63,141.8,10.968139171600342,358.68,0.85,9.01,128.0,10.905139923095703,352.27,0.88,12.15,135.2,10.72588872909546,41.57,0.9,15.08,124.1,10.589588165283203,192.04,0.87,17.09,115.0,11.003129005432127,249.08,0.92,16.03,160.8,10.82138204574585,235.2,0.87,14.45,135.6,11.07634425163269,107.14,0.86,16.93,158.3,11.019924402236938,176.75,0.87,11.41,121.7,10.96311378479004,109.69,0.88,17.17,102.1,10.945192813873293,157.41,0.84,12.21,143.5,10.930007696151732,170.68,0.86,17.28,124.1,11.007795333862305,304.8,0.86,14.04,135.9,11.074100255966188,26.98,0.91,14.99,155.4,10.939333438873293,282.04,0.88,12.63,163.0,11.023317575454712,7.21,0.92,12.4,169.1,11.022591352462769,39.38,0.94,17.94,140.2,11.145156383514404,299.88,0.85,15.93,179.4,10.934545993804932,294.52,0.86,13.61,144.5,10.715043306350708,156.09,0.86,14.11,138.6,10.813930749893188
355.43,0.86,-0.01,-0.4,10.8565411567688,355.34,0.88,5.7,56.8,10.421832084655762,355.43,0.91,12.13,121.7,11.108303785324097,144.4,0.97,9.97,94.3,10.760493278503418,125.33,0.91,9.56,132.4,10.835585594177246,138.52,0.96,14.19,130.3,10.847995281219482,101.16,0.86,9.82,145.8,10.9387104511261,284.15,0.87,13.28,121.3,11.002922773361206,316.76,0.9,9.01,150.3,11.073152780532835,126.21,0.9,9.92,98.3,10.754266500473022,256.2,0.97,9.47,98.0,10.875160932540894,81.56,0.85,12.07,88.9,11.006837129592896,308.67,0.92,11.74,154.8,10.938313961029053,295.31,0.87,14.15,116.4,10.75499153137207,341.37,0.87,17.18,83.4,10.61267352104187,126.21,0.84,10.91,158.4,11.030405282974243,178.42,0.87,16.97,133.3,10.8533353805542,158.2,0.86,10.68,100.4,11.10762882232666,23.99,0.89,11.5,117.3,11.047173261642456,89.3,0.91,15.5,168.3,10.980111598968506,15.91,0.84,17.26,115.9,10.972803592681885,59.94,0.86,17.47,143.9,10.946873903274536,68.29,0.93,16.54,128.5,11.04192852973938,195.56,0.84,13.72,152.4,11.10770058631897,275.27,0.88,16.75,175.8,10.961182117462158,162.86,0.86,13.53,155.7,11.046184539794922,252.86,0.9,17.64,139.4,11.043906927108765,273.08,0.91,16.91,164.3,11.166966199874878,166.73,0.88,18.58,145.7,10.96423363685608,153.37,0.9,13.22,159.5,10.743083715438845,9.4,0.87,13.83,148.0,10.83482813835144
355.43,0.87,-0.03,-0.4,10.888877153396606,355.43,0.86,5.72,57.0,10.454035520553589,355.34,0.91,12.2,122.1,11.130165815353394,139.31,0.88,9.77,101.8,10.790382146835327,115.75,0.88,13.02,124.7,10.859853982925417,123.57,0.9,10.29,129.5,10.869685173034668,82.27,0.9,9.28,125.6,10.963397741317747,259.54,0.89,15.28,100.5,11.040613412857056,287.67,0.84,16.21,107.7,11.096996307373049,94.04,0.84,10.74,101.3,10.779329538345335,217.88,0.9,9.23,92.7,10.908586502075195,39.73,0.87,13.78,152.6,11.015912532806396,257.61,0.87,9.29,112.3,10.955324411392212,238.62,0.85,16.31,97.1,10.7792706489563,281.95,0.9,16.29,84.9,10.639963388442991,60.12,0.86,10.3,83.4,11.05589723587036,107.49,0.87,15.7,117.0,10.876141786575316,82.09,0.9,12.47,128.1,11.128918647766112,303.75,0.82,16.12,134.4,11.081005096435549,3.78,0.86,16.42,154.0,11.011500120162964,284.77,0.91,14.98,120.8,10.996614694595335,323.09,0.87,13.78,164.2,10.982110023498535,326.6,0.89,12.71,135.2,11.066354990005491,87.19,0.86,18.2,137.6,11.132532358169556,159.96,0.87,16.4,176.7,10.978119850158691,45.62,0.91,13.46,170.1,11.073330402374268,129.99,0.87,13.33,164.2,11.076228618621826,142.56,0.9,14.96,156.7,11.19499897956848,34.28,0.88,15.62,146.6,10.995137929916382,13.54,0.85,16.12,153.3,10.773414134979248,232.91,0.9,13.17,159.6,10.866767406463623
355.43,0.9,0.0,-0.2,10.91195511817932,355.43,0.88,5.7,57.3,10.471287488937378,355.43,0.89,12.17,121.6,11.163002967834473,133.95,0.85,7.87,121.3,10.82010817527771,105.56,0.92,9.18,93.4,10.872665643692017,108.54,0.86,10.28,88.2,10.88656449317932,64.16,0.86,10.4,148.7,10.986018419265749,235.02,0.86,12.83,100.3,11.068212032318115,257.78,0.91,9.98,147.2,11.12356972694397,60.03,0.92,10.46,114.5,10.804452896118164,179.82,0.84,9.58,92.3,10.934507131576538,354.73,0.89,9.72,117.3,11.047168254852297,208.65,0.86,11.47,163.1,10.988264560699465,184.66,0.88,13.22,109.5,10.803871393203735,222.28,0.9,16.75,88.4,10.665594577789308,358.68,0.87,16.26,165.7,11.084552764892578,37.0,0.92,13.12,111.3,10.901434659957886,7.21,0.88,15.83,170.0,11.157076835632324,220.52,0.87,12.31,151.9,11.097568035125732,280.81,0.91,11.58,90.4,11.040164470672607,189.49,0.88,11.01,152.4,11.014217615127563,224.03,0.85,10.91,135.2,11.012956857681274,222.45,0.86,13.7,174.2,11.08875012397766,340.75,0.86,16.37,116.0,11.157219648361206,46.23,0.91,11.92,134.3,11.01149582862854,289.34,0.89,13.44,164.5,11.106058835983276,7.73,0.92,15.35,157.4,11.100321769714355,13.45,0.89,14.94,164.0,11.225544691085815,265.34,0.86,15.03,138.6,11.014290809631348,236.6,0.89,13.42,159.4,10.7933509349823,86.57,0.88,14.85,130.9,10.884079933166504
355.43,0.9,-0.03,-0.3,10.942428827285768,355.43,0.88,5.7,57.2,10.504036664962769,355.43,0.86,12.16,121.5,11.180468320846558,129.11,0.92,10.81,100.0,10.840454578399658,96.15,0.84,12.18,113.0,10.905924558639526,94.39,0.86,15.11,140.5,10.920244455337524,45.0,0.87,10.16,147.3,11.012407064437866,210.59,0.87,10.85,104.5,11.085894346237184,228.6,0.89,16.2,111.7,11.14794421195984,25.49,0.88,11.83,120.6,10.821492433547974,142.56,0.88,13.69,93.4,10.958832263946531,309.64,0.85,12.29,163.3,11.0790593624115,157.24,0.92,8.61,110.5,11.01679015159607,128.58,0.87,11.34,133.6,10.828855276107788,163.13,0.86,16.44,94.7,10.69081974029541,291.45,0.82,11.54,137.0,11.105870962142944,326.78,0.87,9.67,96.1,10.92624282836914,295.58,0.91,15.37,150.7,11.175367832183838,137.81,0.89,12.42,102.6,11.130158185958862,195.38,0.9,12.57,169.8,11.063158988952637,96.5,0.84,11.29,156.0,11.04770541191101,125.42,0.86,15.32,109.8,11.037938356399536,118.83,0.91,15.64,116.7,11.122328281402588,231.06,0.84,16.34,123.2,11.188879013061523,294.61,0.89,14.06,153.7,11.045125722885132,169.72,0.86,14.63,147.3,11.123083591461182,253.48,0.88,16.94,149.1,11.129218578338625,247.32,0.92,14.46,145.2,11.244801759719849,132.54,0.9,18.45,179.1,11.047065496444702,95.89,0.89,13.76,141.9,10.829670190811155,303.93,0.88,16.6,136.6,10.914416790008545
355.43,0.88,-0.01,-0.3,10.969236135482788,355.43,0.88,5.75,56.9,10.521152973175049,355.43,0.92,12.18,121.8,11.212907791137695,123.66,0.88,10.82,77.0,10.873438835144045,86.48,0.86,9.0,87.8,10.924224615097046,79.8,0.88,9.51,86.2,10.949072360992432,25.58,0.89,9.52,128.0,11.032015562057495,185.89,0.9,10.08,121.4,11.119648218154907,198.02,0.86,9.53,160.5,11.17362904548645,351.47,0.91,10.71,102.5,10.860479831695557,104.15,0.87,9.27,129.9,10.988744258880615,263.5,0.86,8.34,115.6,11.106936931610107,109.25,0.89,12.74,161.1,11.048524856567385,72.95,0.92,12.04,144.8,10.857505321502686,104.06,0.87,17.35,89.5,10.719488859176636,225.18,0.86,10.08,104.1,11.13969874382019,261.47,0.9,12.86,105.1,10.95996904373169,218.14,0.92,10.94,107.7,11.208617448806764,55.81,0.82,16.6,174.7,11.147393226623535,107.58,0.86,15.18,121.1,11.093441009521484,5.54,0.88,11.48,136.7,11.077382564544678,26.89,0.88,15.29,170.6,11.06421947479248,15.47,0.89,14.81,131.6,11.149646520614624,122.34,0.86,17.1,108.5,11.207748651504517,179.38,0.88,15.37,167.4,11.066269874572754,51.86,0.91,12.12,174.3,11.156290292739868,130.52,0.85,12.64,150.5,11.153671026229858,117.69,0.88,16.42,138.3,11.278141260147097,0.26,0.88,13.89,180.8,11.06446409225464,319.31,0.85,15.26,151.5,10.858630657196043,156.8,0.9,16.28,137.8,10.945524215698242
355.43,0.95,-0.04,-0.5,10.988842248916626,355.43,0.92,5.71,56.6,10.546711444854736,355.43,0.87,12.18,121.5,11.245676755905151,118.12,0.85,10.42,102.4,10.890621900558472,77.61,0.86,11.64,106.6,10.962059020996094,66.88,0.91,10.22,119.8,10.97348141670227,6.94,0.91,12.83,98.9,11.06127142906189,161.1,0.86,9.56,132.2,11.14480686187744,169.01,0.86,15.03,106.5,11.203561544418337,315.0,0.92,11.58,140.9,10.880480766296388,65.65,0.9,9.52,139.3,11.009291410446169,219.02,0.88,13.71,167.3,11.126468896865845,59.15,0.93,15.91,90.4,11.07273530960083,18.02,0.89,14.57,93.6,10.879010438919067,45.44,0.86,13.78,138.8,10.74031662940979,158.38,0.88,15.91,124.2,11.164802312850952,189.49,0.92,9.79,105.1,10.976778745651243,140.63,0.88,11.13,115.7,11.23348832130432,334.69,0.86,9.84,108.3,11.18084478378296,19.07,0.89,10.67,115.1,11.113417625427246,278.0,0.88,9.08,169.0,11.105657577514648,290.21,0.84,11.74,147.8,11.093054056167604,273.78,0.86,13.29,158.1,11.173701763153076,13.89,0.86,12.59,186.9,11.24072527885437,65.13,0.92,13.55,129.5,11.097495794296265,296.28,0.9,13.96,168.2,11.184536457061768,7.91,0.86,14.99,168.3,11.18262004852295,347.08,0.87,14.96,178.6,11.294770002365112,236.78,0.85,15.61,189.0,11.09760046005249,177.63,0.91,12.58,157.3,10.876352310180664,11.16,0.89,13.98,171.0,10.969447374343872
355.43,0.91,-0.06,0.0,11.013844966888428,355.43,0.89,5.69,56.6,10.57095432281494,355.34,0.86,12.19,121.5,11.2631413936615,113.03,0.9,9.44,96.2,10.924039125442505,67.59,0.92,9.16,75.4,10.98816990852356,52.56,0.86,11.37,102.6,10.986045598983765,348.84,0.88,11.57,112.6,11.086342334747314,138.16,0.88,14.86,101.0,11.173188924789429,138.87,0.89,10.38,160.0,11.224021434783936,279.23,0.88,10.11,88.8,10.904623031616213,27.42,0.86,9.48,138.4,11.036182641983032,172.18,0.85,9.05,149.1,11.157836437225342,11.51,0.9,15.4,84.9,11.089404821395874,324.76,0.87,11.16,166.5,10.9110004901886,344.71,0.9,17.14,88.7,10.757509231567385,92.9,0.83,10.9,147.0,11.189594030380247,121.55,0.88,8.92,102.5,11.008476495742798,64.6,0.9,16.77,170.4,11.25879192352295,254.88,0.89,16.64,160.4,11.213047504425049,293.2,0.9,14.72,173.3,11.14626145362854,186.94,0.92,10.94,180.9,11.129990100860596,190.72,0.86,11.57,118.7,11.123409032821655,169.63,0.9,16.21,155.8,11.19770574569702,268.24,0.84,13.38,172.6,11.257369041442873,313.07,0.89,12.41,131.5,11.111616373062134,176.92,0.86,14.86,127.3,11.206494092941284,253.3,0.89,15.69,144.8,11.207159757614136,216.04,0.92,13.9,169.8,11.328617572784424,103.18,0.91,16.92,174.4,11.130145072937012,37.18,0.89,16.69,130.4,10.910014629364014,227.81,0.88,14.64,173.6,10.997750997543335
355.43,0.86,0.0,-0.3,11.039757251739502,355.43,0.92,5.71,57.2,10.587613821029665,355.43,0.84,12.14,121.1,11.2968168258667,108.11,0.86,11.4,108.3,10.953198194503784,58.8,0.85,11.43,104.5,11.006268739700316,38.67,0.91,11.31,137.4,11.020760297775269,328.89,0.92,9.67,118.9,11.112507581710815,113.99,0.9,14.34,99.2,11.20169973373413,109.34,0.86,11.38,99.2,11.256571054458618,244.51,0.89,10.24,97.9,10.93928837776184,349.28,0.92,13.36,98.3,11.05880355834961,128.5,0.86,15.48,157.0,11.181797742843628,324.32,0.85,9.16,144.8,11.122105836868286,268.24,0.91,9.4,132.8,10.928531408309937,284.68,0.89,15.79,96.3,10.790721654891968,29.27,0.88,14.71,113.1,11.212380409240724,53.17,0.9,11.78,106.4,11.03688669204712,350.07,0.92,12.97,128.7,11.292124271392822,171.91,0.82,11.29,142.2,11.241225242614746,204.35,0.86,14.68,109.4,11.171417474746704,93.34,0.88,9.92,157.7,11.147939920425417,92.37,0.87,17.06,159.0,11.14525270462036,67.06,0.89,17.17,136.6,11.222014665603638,158.91,0.86,11.1,179.9,11.290602922439575,198.19,0.88,13.49,126.7,11.144916534423828,59.06,0.91,13.0,166.9,11.232712030410768,130.78,0.87,14.64,143.3,11.226686000823976,87.1,0.86,14.05,171.8,11.361061573028564,328.89,0.88,18.68,163.8,11.15518593788147,260.07,0.87,14.06,157.8,10.932461023330688,81.91,0.91,14.54,129.1,11.025346994400024
355.43,0.86,-0.04,-0.5,11.073567867279053,355.43,0.89,5.73,57.0,10.621240139007568,355.43,0.88,12.17,121.4,11.326102018356323,102.74,0.84,11.25,107.2,10.981417179107666,49.04,0.92,8.9,70.6,11.03465175628662,24.7,0.9,10.46,89.1,11.052985429763794,309.9,0.91,10.68,107.0,11.144425630569458,90.79,0.86,13.97,106.8,11.219676971435549,80.77,0.91,13.88,102.3,11.273582220077516,210.85,0.89,10.25,94.3,10.964005708694458,310.08,0.86,10.5,124.6,11.09097170829773,82.44,0.88,14.97,118.9,11.213263750076294,275.1,0.86,13.83,138.5,11.147465705871582,213.4,0.88,16.95,103.8,10.961000442504885,225.62,0.88,15.81,106.5,10.82206892967224,323.96,0.87,14.49,175.1,11.245493412017822,343.83,0.9,9.27,113.7,11.060847282409668,272.37,0.89,10.45,107.6,11.308926343917848,89.56,0.86,15.23,138.8,11.263651847839355,116.46,0.91,11.69,115.1,11.196774959564207,6.42,0.86,14.87,109.5,11.178767681121826,356.84,0.85,15.3,170.6,11.164252519607544,325.99,0.85,14.08,135.0,11.255204677581789,51.42,0.87,18.43,126.1,11.320362567901611,84.29,0.91,15.61,161.8,11.173182964324951,303.22,0.9,15.85,154.9,11.262359619140623,8.44,0.86,16.92,165.3,11.254571199417114,321.06,0.86,18.01,146.2,11.384556531906128,194.15,0.84,18.66,137.1,11.183535814285278,118.83,0.85,14.83,128.3,10.96274709701538,299.0,0.89,14.53,146.6,11.047883033752441
355.43,0.87,-0.03,-0.3,11.088848114013672,355.43,0.85,5.69,57.3,10.653909921646118,355.43,0.88,12.16,121.7,11.346921443939207,97.38,0.88,8.0,71.8,11.006712913513184,40.17,0.88,12.57,103.2,11.056058406829834,11.25,0.85,10.04,109.6,11.07471513748169,290.3,0.88,12.41,98.9,11.16213321685791,67.32,0.86,9.4,109.4,11.252890825271606,51.33,0.87,10.74,124.8,11.308740615844728,176.04,0.88,9.93,106.3,10.988808870315552,268.95,0.83,13.55,115.1,11.110116481781006,38.23,0.84,16.7,97.2,11.229011058807371,223.86,0.88,9.27,135.8,11.175007343292236,157.06,0.87,15.34,149.1,10.978691816329956,163.39,0.92,16.54,87.0,10.847908735275269,257.87,0.83,9.62,98.5,11.269715785980225,274.92,0.84,8.88,110.5,11.084588050842283,195.82,0.88,14.88,154.1,11.34562921524048,9.49,0.88,11.5,124.2,11.280181407928469,28.48,0.9,14.41,177.4,11.213851928710938,278.96,0.9,11.01,132.0,11.197362899780272,256.64,0.86,11.42,146.7,11.196727514266968,222.19,0.9,13.29,153.8,11.285101890563965,305.6,0.84,17.18,122.2,11.340971946716309,332.67,0.89,15.27,125.3,11.200520992279053,183.25,0.86,17.16,130.3,11.293215036392212,254.44,0.88,16.1,137.5,11.277218341827393,191.07,0.85,17.4,166.0,11.411600828170776,61.61,0.86,18.4,168.6,11.210718870162964,337.5,0.9,13.7,154.5,10.976787090301514,151.52,0.86,14.21,158.2,11.080609798431396
355.43,0.92,-0.04,0.0,11.121665239334106,355.43,0.88,5.68,57.4,10.670859336853027,355.34,0.86,12.16,121.7,11.380428552627563,93.16,0.89,10.52,107.9,11.02403974533081,30.59,0.91,9.79,85.6,11.08336591720581,357.01,0.87,14.21,105.5,11.102959632873535,271.05,0.95,9.72,103.1,11.195568323135376,44.56,0.88,14.44,100.3,11.278024196624756,22.59,0.92,10.68,132.4,11.324296236038208,141.68,0.91,10.4,99.6,11.00464653968811,227.9,0.86,14.11,107.6,11.141756534576416,355.17,0.88,12.42,142.3,11.268397092819214,175.25,0.84,13.82,92.7,11.204035997390749,100.81,0.91,11.31,167.4,11.016727924346924,105.29,0.88,16.13,89.9,10.873807191848757,196.0,0.89,15.67,171.1,11.293903589248655,206.1,0.89,11.37,113.5,11.112168312072754,118.65,0.91,15.59,149.0,11.374542474746704,292.41,0.8,13.95,121.2,11.31349515914917,302.08,0.86,15.26,115.7,11.247793912887571,184.31,0.86,13.77,169.0,11.23068380355835,157.59,0.88,11.83,108.0,11.22987699508667,118.48,0.9,15.84,158.7,11.305534839630129,195.64,0.86,18.19,135.5,11.373850107192991,217.88,0.88,12.49,124.9,11.228551149368286,65.74,0.92,12.97,150.8,11.317662715911863,131.48,0.86,13.94,161.0,11.313392162322998,62.23,0.86,15.23,168.6,11.441617488861084,291.27,0.89,19.25,158.7,11.230770587921144,195.82,0.86,14.05,157.9,11.015525341033936,5.63,0.91,14.01,135.2,11.09747838973999
355.43,0.88,-0.06,-0.3,11.138878107070925,355.43,0.89,5.64,57.1,10.703996181488035,355.43,0.86,12.15,121.3,11.405753374099731,88.33,0.89,9.48,86.7,11.054306983947754,21.88,0.86,13.06,125.9,11.105982542037964,342.25,0.89,11.63,133.4,11.11975884437561,251.54,0.9,9.86,143.2,11.212381601333618,20.83,0.92,10.32,138.1,11.302814722061155,352.88,0.86,9.59,142.5,11.35712957382202,108.28,0.88,9.08,109.4,11.039442777633669,187.47,0.89,16.43,98.0,11.158673286437988,308.23,0.87,13.62,102.0,11.284409284591677,126.47,0.86,14.29,138.3,11.221343278884888,44.65,0.89,13.17,93.3,11.041875839233398,45.88,0.92,16.57,112.2,10.890749454498293,129.9,0.87,9.03,116.7,11.322336673736572,134.65,0.9,12.29,142.5,11.139479160308838,42.36,0.89,10.2,102.1,11.391740083694458,209.18,0.87,16.03,159.0,11.34671187400818,213.66,0.95,11.57,114.2,11.280000448226929,91.14,0.87,15.0,169.6,11.247840404510498,60.29,0.85,15.64,173.2,11.24691677093506,14.85,0.86,17.25,133.5,11.338801860809326,87.36,0.88,14.33,165.8,11.390581369400024,102.66,0.89,13.3,131.7,11.258323431015016,309.55,0.89,14.96,134.9,11.345404624938965,9.67,0.88,16.12,171.1,11.337397813796995,296.02,0.86,16.18,162.6,11.461950063705444,157.06,0.86,16.51,156.1,11.26377272605896,55.28,0.86,16.1,137.4,11.042028427124023,229.22,0.88,13.77,142.7,11.133387327194214
355.43,0.92,-0.01,-0.6,11.173656702041626,355.43,0.88,5.68,57.0,10.721192121505736,355.34,0.88,12.15,121.5,11.429766416549684,83.5,0.92,9.91,96.2,11.077976942062378,12.04,0.85,11.72,96.4,11.139288902282717,327.66,0.86,10.16,110.4,11.153127670288086,232.56,0.85,10.82,149.7,11.24547243118286,356.66,0.89,11.5,145.1,11.332600355148315,323.35,0.86,13.36,117.5,11.388184547424316,74.44,0.86,10.0,153.1,11.067051887512209,148.1,0.83,9.58,150.2,11.191590309143066,261.3,0.83,16.42,98.2,11.3159921169281,76.11,0.86,9.29,134.3,11.251739501953123,351.47,0.92,11.81,168.0,11.07003664970398,345.94,0.9,10.58,86.6,10.928049564361572,66.62,0.9,15.59,167.3,11.344274759292604,63.81,0.85,11.37,143.4,11.15967845916748,327.22,0.87,13.05,130.7,11.42549180984497,127.0,0.88,10.39,106.8,11.363375902175903,125.33,0.91,17.52,175.7,11.30318546295166,0.09,0.88,11.15,129.4,11.282768964767456,322.91,0.86,12.72,155.3,11.280026197433472,274.04,0.91,12.97,138.8,11.363446712493896,341.46,0.84,14.16,165.0,11.424549102783203,347.43,0.88,13.81,157.0,11.28432035446167,190.2,0.86,17.58,131.7,11.367674350738524,254.71,0.86,13.75,138.0,11.36545705795288,165.06,0.84,16.66,144.3,11.494989395141602,24.61,0.86,15.56,159.9,11.290714263916016,277.73,0.9,13.85,145.1,11.068652391433716,82.88,0.87,14.09,155.1,11.158309936523438
355.43,0.91,-0.04,-0.5,11.189260244369509,355.34,0.92,5.72,57.4,10.753885507583618,355.43,0.86,12.15,121.4,11.461731433868408,78.57,0.85,8.79,124.4,11.090601921081545,2.72,0.87,13.59,132.6,11.164048910140991,312.8,0.92,14.13,94.6,11.181928157806396,212.26,0.97,10.59,99.0,11.27453589439392,332.05,0.88,12.11,106.1,11.353105783462524,292.5,0.92,10.15,160.6,11.412040948867798,40.17,0.89,9.56,155.3,11.087995052337646,109.07,0.89,13.48,95.0,11.22189712524414,217.09,0.87,10.41,153.0,11.34876561164856,29.53,0.91,8.47,140.9,11.272462606430054,293.82,0.9,9.04,145.8,11.0953209400177,286.26,0.86,9.88,87.0,10.947896480560305,1.49,0.85,12.38,94.8,11.37258768081665,354.73,0.93,12.3,138.2,11.192962408065796,249.96,0.92,16.58,174.1,11.450607776641846,44.82,0.81,15.09,163.2,11.396734237670898,37.88,0.86,15.39,118.3,11.331545114517212,272.11,0.86,14.31,167.9,11.31414270401001,224.12,0.88,13.41,108.0,11.297000408172607,169.1,0.92,14.1,160.6,11.388510704040527,231.94,0.88,16.02,169.1,11.4536714553833,232.03,0.87,15.36,169.1,11.311108589172363,72.33,0.92,16.49,133.3,11.398940324783323,131.92,0.84,16.47,168.0,11.38780951499939,36.56,0.88,16.31,142.1,11.511232852935793,254.27,0.9,13.66,184.2,11.313966035842896,135.7,0.86,14.13,137.7,11.092773914337158,299.44,0.92,14.3,145.7,11.186683654785156
