Angle,V_bus,V_shunt,current,time,Angle.1,V_bus.1,V_shunt.1,current.1,time.1,Angle.2,V_bus.2,V_shunt.2,current.2,time.2,Angle.3,V_bus.3,V_shunt.3,current.3,time.3,Angle.4,V_bus.4,V_shunt.4,current.4,time.4,Angle.5,V_bus.5,V_shunt.5,current.5,time.5,Angle.6,V_bus.6,V_shunt.6,current.6,time.6,Angle.7,V_bus.7,V_shunt.7,current.7,time.7,Angle.8,V_bus.8,V_shunt.8,current.8,time.8,Angle.9,V_bus.9,V_shunt.9,current.9,time.9,Angle.10,V_bus.10,V_shunt.10,current.10,time.10,Angle.11,V_bus.11,V_shunt.11,current.11,time.11,Angle.12,V_bus.12,V_shunt.12,current.12,time.12,Angle,V_bus,V_shunt,current,time
348.75,0.28,-0.01,0.0,2.303105115890503,10.28,2.3,-19.43,-194.5,2.574737071990967,0.0,3.04,-37.7,-377.4,2.80759596824646,359.91,2.58,-55.59,-556.3,2.627643585205078,359.91,2.65,-72.24,-722.2,2.7758126258850098,359.91,10.86,-91.85,-918.6,2.7648723125457764,0.0,7.31,-110.88,-1109.3,2.80591082572937,0.0,0.51,-128.05,-1283.4,2.837589979171753,0.0,1.2,-142.23,-1421.9,2.8179385662078857,0.0,4.68,-155.6,-1555.8,2.9218621253967285,0.0,0.0,-149.55,-1662.6,2.92315936088562,0.0,0.0,-138.06,-1402.1,2.9211318492889404,359.91,1.73,-191.67,-1916.2,2.919564723968506,0.0,0.54,-196.02,-1963.1,2.7789254188537598
0.0,2.76,-0.01,-0.1,2.334446668624878,0.0,0.0,-17.27,-192.5,2.606104850769043,0.0,0.0,-25.09,-373.5,2.8232226371765137,359.91,1.39,-55.57,-556.0,2.658879518508911,359.91,2.02,-72.34,-722.9,2.8071677684783936,0.0,1.02,-91.82,-917.9,2.796135425567627,0.0,1.14,-110.88,-746.1,2.846222162246704,0.0,2.9,-128.38,-1284.0,2.8532185554504395,0.0,2.29,-142.24,-1421.8,2.841715097427368,0.0,1.82,-155.42,-1553.3,2.953678607940674,0.0,5.98,-166.72,-1666.7,2.954333543777466,0.0,10.81,-172.26,-1723.0,2.946990489959717,359.91,4.38,-191.6,-1916.1,2.9509310722351074,0.0,2.6,-196.3,-1963.2,2.8067901134490967
0.0,10.86,-0.01,-0.1,2.353089094161988,0.0,12.71,-19.46,-194.4,2.637355089187622,350.6,10.44,-37.71,-376.9,2.859591722488404,0.0,0.09,-54.14,-555.0,2.6900219917297363,359.91,1.28,-72.17,-723.1,2.8390512466430664,0.0,0.46,-91.55,-918.9,2.828001976013184,348.75,4.79,-110.88,-1108.5,2.8690905570983887,0.0,0.0,-103.31,-1272.7,2.9001834392547607,0.0,0.37,-140.27,-1421.1,2.8731045722961426,0.0,1.22,-155.35,-1553.8,2.982775926589966,0.0,0.0,-132.15,-1434.3,2.9857735633850098,0.0,0.0,-136.64,-1410.5,2.974299907684326,359.91,0.62,-191.61,-1612.3,2.982158899307251,0.0,0.06,-187.02,-1948.4,2.8380510807037354
0.0,2.44,-0.03,-0.5,2.3819243907928467,0.0,0.81,-19.49,-120.7,2.662125587463379,0.0,0.0,-27.96,-238.1,2.886357545852661,0.0,10.44,-55.46,-554.6,2.721973657608032,0.0,7.64,-72.29,-723.3,2.8703067302703857,0.0,7.3,-91.97,-920.3,2.8437461853027344,359.91,0.0,-102.56,-771.8,2.900333404541016,0.0,6.82,-128.49,-1284.9,2.9184346199035645,0.0,3.32,-142.12,-1421.1,2.9042835235595703,0.0,2.83,-155.43,-1554.8,3.014790773391724,359.91,4.72,-166.57,-1665.4,3.0192127227783203,359.91,9.31,-172.29,-1722.9,3.012659788131714,0.0,3.79,-191.55,-1915.6,3.013837575912476,0.0,3.87,-196.19,-1962.1,2.869312047958374
0.0,0.0,-0.02,-0.4,2.3975038528442383,359.91,1.85,-19.44,-194.7,2.684511184692383,0.0,3.02,-37.72,-377.4,2.9176135063171387,10.11,0.0,-31.96,-346.2,2.737599849700928,0.0,0.0,-72.01,-449.3,2.901658058166504,0.0,0.0,-91.78,-607.2,2.886265277862549,0.0,2.75,-110.94,-1109.2,2.9314661026000977,359.91,0.0,-112.33,-1279.6,2.947709798812866,0.0,0.0,-125.73,-1392.6,2.935508966445923,0.0,0.06,-150.56,-1548.1,3.0305309295654297,359.91,0.0,-153.74,-1665.0,3.051076650619507,0.0,0.0,-136.72,-1435.7,3.041412115097046,0.0,1.08,-191.49,-1915.2,3.045164108276367,359.91,0.02,-178.72,-1958.5,2.901306629180908
0.0,0.45,-0.08,-0.3,2.42883825302124,359.91,1.71,-19.52,-194.8,2.7157230377197266,0.0,5.75,-37.72,-377.1,2.933235645294189,0.0,2.41,-55.33,-553.3,2.768836736679077,0.0,3.62,-72.3,-722.8,2.9172885417938232,0.0,4.34,-91.59,-916.2,2.908273458480835,0.0,1.5,-110.93,-1109.5,2.9659900665283203,10.11,3.98,-128.48,-1285.2,2.9789559841156006,0.0,5.86,-141.98,-1419.7,2.9512646198272705,0.0,4.42,-155.5,-1553.4,3.061772108078003,359.91,2.74,-166.64,-1666.5,3.0840392112731934,359.91,7.91,-172.09,-1721.4,3.0592877864837646,0.0,3.78,-191.56,-1915.0,3.060829162597656,359.91,2.44,-196.18,-1961.5,2.93255615234375
359.91,11.32,-0.02,0.1,2.453110456466675,359.91,1.01,-19.44,-194.7,2.749627590179444,359.91,0.0,-28.76,-376.1,2.964584350585937,0.0,3.47,-55.27,-552.8,2.800048828125,0.0,5.53,-72.29,-722.8,2.9487876892089844,0.0,5.29,-91.49,-914.3,2.935596704483032,0.0,3.46,-110.93,-1111.0,2.9971258640289307,359.91,0.41,-127.35,-1284.0,3.018864631652832,0.0,0.0,-108.58,-1191.2,2.9825000762939453,0.0,0.0,-122.36,-1462.1,3.0930185317993164,359.91,1.75,-166.66,-1665.9,3.0997567176818848,359.91,0.0,-150.04,-1666.7,3.106271266937256,359.91,1.31,-191.38,-1914.2,3.091960430145264,359.91,3.07,-195.95,-1961.8,2.963810920715332
359.91,2.01,-0.03,-0.5,2.4759860038757324,359.91,2.88,-19.45,-194.5,2.7814977169036865,359.91,8.48,-37.74,-377.5,2.9992501735687256,0.0,0.0,-35.08,-384.4,2.831944465637207,0.0,0.0,-44.97,-465.5,2.980039119720459,359.91,0.0,-68.09,-825.2,2.966886043548584,0.0,2.57,-111.18,-1111.7,3.016580581665039,359.91,1.51,-128.44,-1284.9,3.0417230129241943,0.0,8.63,-141.95,-1419.2,3.013753652572632,0.0,9.12,-155.41,-1554.3,3.1248438358306885,359.91,0.9,-166.58,-1665.4,3.1309914588928223,359.91,3.14,-172.03,-1721.0,3.121910095214844,359.91,3.89,-191.45,-1914.6,3.1239047050476074,0.0,2.01,-196.15,-1960.8,2.979938507080078
359.91,0.0,-0.04,-0.2,2.507235050201416,359.91,0.45,-19.21,-194.8,2.8090968132019043,359.91,0.0,-23.18,-330.8,3.0263376235961914,10.9,10.33,-55.21,-552.0,2.84757137298584,0.0,3.58,-72.48,-724.9,2.9972527027130127,0.0,8.28,-91.33,-912.7,2.982495069503784,0.0,0.15,-109.49,-1106.3,3.04858136177063,0.0,0.55,-127.99,-1283.8,3.0729281902313232,359.91,0.0,-108.12,-1300.2,3.0456199645996094,0.0,0.0,-117.8,-1257.0,3.1585893630981445,359.91,11.01,-166.59,-1665.6,3.17870569229126,359.91,0.3,-171.09,-1721.1,3.153782844543457,359.91,0.0,-191.21,-1552.4,3.156783103942871,0.0,0.32,-194.64,-1959.7,3.026625394821167
359.91,3.58,-0.06,-0.3,2.522865533828736,0.0,10.07,-19.43,-194.4,2.826998233795166,0.0,2.66,-37.77,-377.3,3.057690620422364,0.0,1.35,-55.17,-551.6,2.8787338733673096,0.0,3.68,-72.49,-725.2,3.031076192855835,359.91,0.59,-91.19,-596.6,3.0233280658721924,0.0,4.28,-111.26,-1112.5,3.0799648761749268,359.91,2.08,-128.43,-1283.2,3.112579822540283,359.91,5.44,-141.82,-1418.3,3.0769972801208496,359.91,7.9,-155.44,-1554.1,3.1917412281036377,359.91,0.0,-129.8,-1431.4,3.2031090259552,359.91,1.79,-172.16,-1721.8,3.200782060623169,359.91,7.98,-191.48,-1914.6,3.1881558895111084,0.0,4.13,-196.1,-1961.5,3.043215036392212
359.91,4.04,0.0,-0.3,2.5546255111694336,0.0,0.0,-11.53,-114.2,2.8624684810638428,359.91,1.61,-37.71,-248.0,3.0734684467315674,0.0,0.32,-54.4,-551.6,2.910170555114746,0.0,0.0,-46.32,-513.3,3.057436466217041,0.0,2.35,-91.06,-910.7,3.0455739498138428,359.91,0.0,-105.87,-1112.4,3.1111273765563965,359.91,5.22,-128.27,-1282.5,3.142047643661499,0.0,0.0,-111.9,-1384.0,3.108238458633423,359.91,0.0,-131.63,-1501.0,3.215903043746948,359.91,6.6,-166.5,-1665.2,3.23468017578125,359.91,4.41,-172.1,-1721.8,3.2164077758789062,359.91,0.0,-157.7,-1689.0,3.230560779571533,0.0,0.0,-165.07,-1928.8,3.080204725265503
0.0,1.85,0.0,-0.2,2.585963487625122,0.0,1.1,-19.45,-194.7,2.890359401702881,359.91,1.0,-37.73,-377.2,3.104722499847412,359.91,4.96,-55.15,-552.1,2.9329683780670166,0.0,2.83,-72.45,-724.2,3.088688373565674,0.0,6.26,-91.11,-910.8,3.0768399238586426,0.0,5.02,-111.35,-1113.8,3.1423356533050537,359.91,0.87,-128.26,-924.2,3.1610753536224365,0.0,8.17,-141.98,-1419.9,3.140724897384644,359.91,3.21,-155.38,-1553.3,3.247283697128296,0.0,0.0,-133.55,-1401.7,3.2686314582824707,359.91,0.0,-172.23,-1376.8,3.248126745223999,359.91,5.16,-191.48,-1914.6,3.26157808303833,0.0,6.49,-196.05,-1960.1,3.1065878868103027
0.0,0.0,-0.03,-0.5,2.6103053092956543,0.0,5.54,-19.49,-194.5,2.915513038635254,359.91,2.53,-37.74,-377.6,3.1367526054382324,20.65,0.0,-36.23,-434.1,2.9726603031158447,0.0,2.66,-72.37,-724.1,3.119901657104492,0.0,0.0,-60.19,-639.5,3.0933454036712646,359.91,0.18,-110.13,-1114.6,3.176513910293579,359.91,6.82,-128.3,-1282.9,3.2034924030303955,0.0,0.0,-106.35,-1075.3,3.1715164184570312,359.91,0.25,-153.55,-1553.6,3.2785093784332275,359.91,5.33,-166.49,-1663.7,3.301730394363404,0.0,2.84,-172.23,-1722.6,3.279382705688477,359.91,0.1,-184.08,-1913.4,3.2928884029388428,0.0,0.0,-159.72,-1701.3,3.1377224922180176
0.0,0.0,-0.03,-0.3,2.633293867111206,0.0,0.0,-11.36,-126.6,2.937898874282837,359.91,0.45,-37.64,-377.1,3.168114185333252,10.11,11.13,-55.21,-551.8,2.996927499771118,0.0,0.0,-52.54,-646.2,3.1361215114593506,0.0,1.34,-91.34,-914.2,3.1241157054901123,359.91,2.02,-111.55,-1115.6,3.1982498168945312,359.91,0.0,-92.81,-950.4,3.227407693862915,0.0,11.22,-142.17,-1421.5,3.202666759490967,359.91,2.01,-155.34,-1553.0,3.312379837036133,0.0,0.0,-136.3,-1482.0,3.329753875732422,0.0,1.58,-172.03,-1721.7,3.310732364654541,359.91,2.28,-191.54,-1914.7,3.3247101306915283,359.91,5.38,-195.99,-1959.5,3.1742899417877197
0.0,3.33,-0.01,-0.6,2.6535563468933105,0.0,2.28,-19.42,-194.8,2.969271659851074,359.91,4.55,-37.7,-377.7,3.199488878250122,0.0,1.17,-55.22,-552.4,3.02901029586792,0.0,6.2,-72.33,-723.6,3.1674909591674805,0.0,4.34,-91.35,-913.3,3.1574203968048096,359.91,2.76,-111.72,-1117.5,3.229503870010376,359.91,10.72,-128.24,-1282.4,3.258662462234497,0.0,0.0,-105.39,-1089.3,3.2312819957733154,359.91,6.43,-155.15,-1552.1,3.3417465686798096,0.0,10.1,-166.51,-1665.6,3.3575451374053955,0.0,2.78,-172.5,-1725.3,3.348572969436645,359.91,4.2,-191.47,-1914.6,3.340442657470703,359.91,0.04,-181.43,-1941.1,3.2033679485321045
359.91,6.67,-0.01,-0.4,2.680315494537353,359.91,1.68,-19.45,-194.2,3.000652313232422,359.91,0.0,-32.85,-372.1,3.235020875930786,359.91,3.71,-55.17,-551.6,3.054959535598755,0.0,1.78,-72.48,-724.1,3.183100700378418,0.0,0.0,-63.29,-655.1,3.185256004333496,359.91,0.58,-111.71,-784.2,3.2612743377685547,359.91,0.0,-93.04,-1052.8,3.28991174697876,0.0,10.62,-142.11,-1421.3,3.2577407360076904,9.4,1.59,-155.1,-1551.1,3.3729937076568604,359.91,0.0,-141.06,-1663.1,3.3893303871154785,0.0,2.57,-172.55,-1725.8,3.373798370361328,0.0,1.83,-191.56,-1914.3,3.371704578399658,0.0,4.32,-195.92,-1959.0,3.2260568141937256
359.91,0.0,-0.05,-0.3,2.696044921875,0.0,0.11,-19.05,-193.8,3.0162806510925293,359.91,7.01,-37.76,-377.5,3.260549545288086,0.0,4.66,-55.17,-551.4,3.086825132369995,0.0,0.0,-62.43,-709.6,3.226039409637451,9.93,4.23,-91.36,-913.7,3.2088987827301025,0.0,2.99,-111.84,-1118.8,3.2935073375701904,359.91,8.33,-128.29,-1282.7,3.321903705596924,0.0,0.91,-142.04,-1054.0,3.2919788360595703,0.0,1.11,-155.06,-1550.5,3.4042227268218994,10.11,4.79,-166.65,-1666.0,3.420595407485962,0.0,0.21,-170.73,-1724.2,3.4051520824432373,0.0,0.38,-190.94,-1912.4,3.411036491394043,359.91,0.0,-173.37,-1951.5,3.257396936416626
359.91,2.93,-0.06,-0.3,2.7273006439208984,359.91,5.56,-19.44,-194.8,3.047624111175537,0.0,0.0,-23.21,-218.1,3.291055679321289,0.0,0.0,-35.02,-374.3,3.105776786804199,0.0,11.48,-72.26,-722.8,3.254136562347412,0.0,2.58,-91.35,-914.2,3.2357308864593506,0.0,2.74,-111.87,-1117.9,3.3241517543792725,359.91,0.0,-101.32,-1260.6,3.353267908096313,349.89,10.69,-141.92,-1419.7,3.321278810501098,10.11,2.58,-154.96,-1548.7,3.4368553161621094,359.91,0.26,-164.9,-1665.1,3.4519004821777344,359.91,1.99,-172.68,-1726.5,3.43643569946289,0.0,2.98,-191.43,-1914.1,3.4348928928375244,0.0,4.95,-195.83,-1958.7,3.288666248321533
359.91,8.16,-0.01,-0.2,2.759024143218994,359.91,0.0,-11.65,-177.6,3.079589605331421,359.91,4.16,-37.75,-377.6,3.306680917739868,0.0,4.43,-55.19,-551.9,3.1291518211364746,0.0,1.1,-72.17,-585.3,3.2757456302642822,359.91,0.1,-89.54,-914.1,3.270483493804932,359.91,3.3,-111.82,-1118.2,3.356126546859741,0.0,7.25,-128.33,-1283.3,3.384407758712769,359.91,0.0,-114.98,-1320.0,3.342604637145996,359.91,1.43,-155.13,-1551.6,3.464834451675415,359.91,1.89,-166.72,-1666.4,3.4794726371765137,359.91,3.11,-172.7,-1726.5,3.472050666809082,359.91,0.19,-188.82,-1914.5,3.466103792190552,359.91,0.1,-186.63,-1946.2,3.320054769515991
0.0,2.5,-0.01,-0.1,2.774657726287842,359.91,11.78,-19.47,-194.7,3.1107962131500244,0.0,2.31,-37.76,-377.3,3.3379392623901367,0.0,2.88,-55.18,-552.2,3.1603918075561523,0.0,1.98,-72.05,-721.7,3.307105302810669,0.0,9.32,-91.45,-914.8,3.283034086227417,359.91,1.14,-111.69,-758.9,3.371798753738404,0.0,0.0,-93.61,-966.7,3.4000279903411865,0.0,7.36,-142.01,-1420.2,3.373948097229004,359.91,0.84,-155.29,-1552.0,3.497354030609131,0.0,0.14,-162.15,-1666.1,3.514763355255127,0.0,2.28,-172.6,-1725.3,3.491626739501953,359.91,1.8,-191.46,-1914.6,3.4973220825195312,359.91,2.16,-195.76,-1957.2,3.351280927658081
0.0,0.0,-0.03,-0.1,2.8060224056243896,359.91,0.0,-11.56,-160.3,3.141963005065918,0.0,0.0,-29.69,-365.0,3.3697752952575684,0.0,0.0,-37.37,-457.0,3.1915271282196045,0.0,7.16,-72.35,-723.7,3.3323631286621094,0.0,0.84,-91.56,-787.9,3.314504384994507,0.0,3.26,-111.12,-1115.8,3.403007984161377,0.0,3.89,-128.31,-1282.8,3.43149471282959,0.0,0.0,-107.53,-1123.7,3.405219316482544,0.0,5.29,-155.26,-1552.3,3.512972354888916,0.0,4.19,-166.57,-1666.4,3.5319178104400635,0.0,0.37,-171.81,-1726.2,3.52877163887024,349.89,4.06,-191.35,-1913.6,3.5292065143585205,359.91,4.36,-195.75,-1957.7,3.3831143379211426
0.0,0.0,0.0,0.0,2.8216629028320312,359.91,11.71,-19.43,-194.4,3.1738440990448,0.0,12.12,-37.73,-377.2,3.4011576175689697,0.0,7.49,-55.25,-552.2,3.207785129547119,0.0,0.0,-61.96,-462.2,3.3608882427215576,0.0,1.18,-91.57,-916.3,3.345869302749634,0.0,2.66,-111.55,-1115.9,3.434372901916504,0.0,1.18,-128.33,-1282.9,3.4628584384918213,0.0,10.18,-142.05,-1420.6,3.4369113445281982,0.0,1.72,-155.26,-1552.0,3.544328689575196,0.0,0.0,-140.96,-1659.3,3.569266557693481,359.91,1.67,-172.72,-1726.8,3.55735731124878,359.91,0.68,-191.34,-1751.4,3.560490131378174,359.91,1.11,-195.71,-1957.2,3.414368152618408
0.0,0.5,-0.04,-0.4,2.853881597518921,0.0,1.18,-19.47,-111.7,3.189604997634888,0.0,1.18,-37.75,-356.4,3.416777372360229,0.0,2.38,-55.21,-552.6,3.239116907119751,0.0,3.23,-72.65,-726.6,3.386483669281006,0.0,7.07,-91.47,-914.2,3.3778696060180664,0.0,0.1,-108.25,-1110.8,3.475909948348999,0.0,3.2,-128.17,-1282.5,3.494429349899292,348.75,0.0,-107.82,-1357.2,3.468292713165283,0.0,1.17,-155.26,-1552.8,3.5755856037139893,0.0,6.82,-166.22,-1663.3,3.600613594055176,359.91,5.5,-172.62,-1726.0,3.590519905090332,359.91,9.47,-191.27,-1913.1,3.591621160507202,359.91,7.96,-195.74,-1957.4,3.4457225799560547
359.91,11.24,0.03,-0.3,2.880414724349976,0.0,2.06,-19.38,-194.5,3.220844268798828,0.0,1.5,-37.72,-377.7,3.447943925857544,0.0,0.0,-45.52,-536.2,3.270413398742676,0.0,5.13,-72.66,-727.2,3.4021120071411133,0.0,0.0,-76.39,-598.6,3.4052443504333496,0.0,4.47,-111.33,-1112.9,3.500113010406494,0.0,2.25,-128.33,-1283.1,3.526109218597412,359.91,4.8,-141.98,-1419.7,3.4994988441467285,0.0,2.73,-155.26,-1553.1,3.6129443645477295,359.91,0.0,-152.45,-1645.2,3.6163649559021,359.91,0.8,-172.42,-1394.9,3.621765613555908,359.91,0.0,-154.09,-1593.2,3.623514890670776,359.91,0.0,-174.06,-1580.4,3.481097459793091
359.91,1.68,-0.01,-0.3,2.904475212097168,10.11,6.2,-19.47,-194.8,3.2597575187683105,0.0,8.34,-37.78,-377.8,3.479893207550049,0.0,12.29,-55.21,-551.6,3.3016514778137207,0.0,0.0,-45.64,-475.4,3.432869911193848,0.0,1.0,-91.08,-910.4,3.421263694763184,0.0,0.0,-85.62,-1043.0,3.531418561935425,0.0,0.0,-118.98,-1280.2,3.557437896728516,359.91,0.23,-139.53,-1419.5,3.530659914016724,359.91,1.15,-154.45,-1552.2,3.638827085494995,359.91,2.77,-166.16,-1662.0,3.647768020629883,0.0,3.4,-172.42,-1723.8,3.649526834487915,359.91,6.44,-191.23,-1912.7,3.654768228530884,359.91,6.76,-195.71,-1956.9,3.5093276500701904
0.0,0.0,-0.03,-0.5,2.916581630706787,0.0,0.0,-11.08,-145.3,3.289069414138794,0.0,0.0,-34.79,-217.5,3.4955320358276367,0.0,1.14,-55.21,-523.8,3.317885398864746,0.0,3.76,-72.71,-727.5,3.4641263484954834,0.0,4.43,-91.0,-909.7,3.4526243209838867,0.0,9.27,-111.04,-1110.0,3.548725843429565,359.91,2.54,-128.3,-1282.6,3.5913197994232178,10.55,2.78,-141.94,-1419.7,3.5625391006469727,359.91,1.52,-155.07,-1551.8,3.671931266784668,359.91,1.14,-165.9,-1660.9,3.695128917694092,0.0,1.53,-172.27,-1723.5,3.668767213821411,359.91,0.0,-166.73,-1865.1,3.6861188411712646,359.91,0.0,-161.87,-1861.7,3.542438507080078
0.0,2.97,-0.03,-0.1,2.9540836811065674,0.0,2.42,-19.44,-194.7,3.309105634689331,0.0,1.3,-37.74,-377.7,3.5286364555358887,0.0,0.54,-54.87,-551.4,3.3491461277008057,0.0,3.18,-72.79,-728.2,3.4954874515533447,349.89,0.0,-72.8,-870.8,3.4838767051696777,359.91,0.0,-80.29,-972.8,3.579079389572144,359.91,4.12,-128.27,-1282.5,3.620462417602539,0.0,0.06,-137.08,-1415.0,3.593782663345337,0.0,1.18,-155.11,-1552.0,3.699169158935547,0.0,3.02,-166.16,-1661.7,3.7203638553619385,0.0,2.9,-172.26,-1723.6,3.700117588043213,359.91,2.82,-191.29,-1913.1,3.7218525409698486,0.0,7.49,-195.66,-1956.9,3.5595579147338867
0.0,9.32,-0.04,0.0,2.96370005607605,359.91,1.76,-19.5,-194.9,3.340369462966919,0.0,5.86,-37.79,-378.0,3.561135053634644,0.0,7.58,-55.19,-552.3,3.3805043697357178,0.0,0.0,-47.99,-538.6,3.5111095905303955,0.0,11.22,-91.13,-910.8,3.5152599811553955,359.91,10.31,-111.12,-1110.6,3.610352277755737,0.0,2.18,-128.2,-1281.8,3.645156145095825,0.0,4.42,-141.97,-1419.5,3.6249239444732666,0.0,2.51,-155.19,-1551.8,3.730159521102905,359.91,1.96,-166.21,-1661.2,3.7517144680023193,0.0,2.47,-172.36,-1723.7,3.731370449066162,0.0,0.05,-178.29,-1901.5,3.751424789428711,359.91,0.0,-165.84,-1932.1,3.592571258544922
10.11,6.12,-0.05,0.2,2.9950761795043945,0.0,0.0,-18.14,-194.2,3.362945318222046,0.0,0.0,-22.5,-229.4,3.590507984161377,0.0,0.0,-54.25,-337.5,3.4062442779541016,0.0,3.7,-72.77,-727.9,3.554248332977295,0.0,1.05,-91.11,-911.2,3.5310120582580566,0.0,0.0,-77.38,-886.4,3.641601324081421,0.0,0.35,-126.77,-1279.9,3.6764235496521,0.0,0.0,-107.46,-1338.6,3.6409432888031006,0.0,0.17,-152.73,-1550.6,3.761409521102905,359.91,1.1,-166.13,-1662.0,3.783123731613159,0.0,0.03,-160.49,-1722.3,3.763044834136963,359.91,2.43,-191.2,-1913.2,3.7841196060180655,359.91,3.18,-195.55,-1956.9,3.623459815979004
0.0,2.55,0.02,-0.4,3.010702610015869,,,,,,0.0,3.38,-37.76,-377.5,3.606130838394165,0.0,0.76,-55.13,-551.7,3.4336304664611816,0.0,2.68,-72.9,-728.3,3.574040174484253,0.0,0.4,-90.37,-910.9,3.5622503757476807,0.0,3.34,-111.2,-1112.4,3.676835775375366,359.91,1.61,-128.24,-1282.1,3.707568407058716,0.0,9.19,-141.89,-1418.8,3.6723172664642334,0.0,3.81,-155.18,-1551.7,3.792655467987061,0.0,1.81,-166.24,-1661.8,3.798871994018554,0.0,5.4,-172.59,-1725.2,3.794419288635254,359.91,0.45,-190.35,-1911.4,3.816612482070923,0.0,0.0,-171.26,-1902.7,3.6597373485565186
0.0,0.22,-0.01,-0.3,3.041931390762329,,,,,,0.0,3.71,-37.74,-377.4,3.6373345851898193,348.75,2.94,-55.18,-551.7,3.468231201171875,0.0,0.0,-54.26,-676.1,3.605402946472168,0.0,7.63,-91.25,-913.1,3.593493938446045,0.0,1.42,-111.26,-1112.4,3.709466457366944,0.0,0.54,-127.92,-1281.1,3.740092039108277,0.0,0.0,-104.34,-1129.6,3.7035512924194336,0.0,0.0,-122.22,-1502.3,3.8134303092956543,359.91,1.42,-166.11,-1661.5,3.846068859100342,0.0,0.0,-143.03,-1685.9,3.810027837753296,0.0,2.79,-191.16,-1911.6,3.841765403747559,0.0,5.24,-195.59,-1956.2,3.6949949264526367
0.0,0.0,-0.05,-0.3,3.058253288269043,,,,,,0.0,0.0,-23.03,-266.5,3.669062852859497,359.91,0.31,-54.36,-551.4,3.4817347526550293,0.0,7.46,-72.95,-729.3,3.621032476425171,0.0,0.0,-91.37,-595.4,3.6102797985076895,,,,,,0.0,4.04,-128.41,-1283.6,3.7602272033691406,,,,,,0.0,8.41,-155.13,-1551.1,3.839841365814209,359.91,8.82,-166.16,-1661.8,3.861702919006348,0.0,7.95,-172.4,-1724.4,3.8499441146850586,0.0,0.06,-180.15,-1910.5,3.873044490814209,,,,,
,,,,,,,,,,359.91,11.54,-37.76,-377.8,3.700416326522827,,,,,,0.0,1.97,-72.94,-728.6,3.6525137424468994,0.0,3.86,-91.1,-914.4,3.640423059463501,,,,,,,,,,,,,,,,0.0,0.0,-119.03,-1276.5,3.8710780143737793,0.0,0.94,-166.1,-1662.0,3.8936526775360094,0.0,0.0,-137.54,-1404.7,3.872687101364136,0.0,4.47,-191.22,-1911.4,3.888647079467773,,,,,
,,,,,,,,,,359.91,0.0,-23.43,-253.7,3.730337619781494,,,,,,359.91,2.54,-72.84,-729.5,3.683720350265503,0.0,5.51,-91.51,-914.8,3.6717841625213614,,,,,,,,,,,,,,,,0.0,11.24,-155.12,-1550.4,3.902318000793457,359.91,10.47,-166.17,-1661.7,3.924993991851807,349.89,6.62,-172.47,-1724.5,3.903958559036255,0.0,0.0,-157.28,-1684.7,3.920387983322144,,,,,
